tsawon kwana,1
tsawon rae,1
tsawon rai,1
tsegumi,-1
tsegumin,-1
tsige,-1
tsinanawa,-1
tsinanne,-1
tsinanniyar,-1
tsinannu,-1
tsine,-1
tsinema,-1
tsinemaku,-1
tsinemuki,-1
tsinewa,-1
tsinnan nu,-1
tsinuwar,-1
tsirara,-1
tsiya,-1
tsiyaba,-1
tsiyace,-1
tsiyar,-1
tsiyarki,-1
tsiyatar,-1
tsohone,-1
tsohonnan,-1
tsohuwar,-1
tsokana,-1
tsokanar,-1
tsorata,-1
tsoro,-1
tsoronka,-1
tsoronsaba,-1
tsuliyar dodo,-1
tsurku,-1
tuba,1
tuban,1
tubanki,1
tubarkalla,1
tukwicin,1
tumun dare,-1
tunawa,1
turowa,1
tuzuru,-1
uban ka,-1
uban marayu,1
uban su,-1
uban wa,-1
uban waye,-1
ubanda,-1
ubanka,-1
ubanki,-1
ubanku,-1
ubansu,-1
umurnin,1
uwar babanku,-1
uwar gulma,-1
uwar me,-1
uwar wa,-1
uwarka,-1
uwarki,-1
uwarku,-1
uwarsa,-1
uwassa,-1
uwatai,-1
uwatar,-1
uwatta,-1
uwayensu,-1
uzzurawa,-1
wadae,-1
wadai,-1
wadan,-1
wadanran,-1
wadaran,-1
wadata,1
wadatar,1
wahala,-1
wahalan,-1
wahalar,-1
wahalarda,-1
waiwaye,1
waje,-1
walaha,-1
waliyyan,1
walwalar,1
wankanki,1
warakar,1
ware,-1
wargaajejje,-1
wargaje,-1
wargajewa,-1
wargaza,-1
wargi,-1
wariyar,-1
warke,1
wasan,1
washe baki,1
washewa,1
watsa,-1
watsarwa,-1
watsi,-1
wawa,-1
wawan,-1
wawane,-1
wawaye,-1
wawiya,-1
wawuya,-1
wayonki,1
wofi,-1
wofii,-1
wucemana,1
wuff,1
wulakanci,-1
wulakancin,-1
wulakanta,-1
wulaqanci,-1
wulaqancin,-1
wuntsula,-1
wuta bal bal,-1
wutan,-1
wutane,-1
wutar,-1
wuya,-1
xinare️,1
xunuban,-1
xuwan,1
ya jikansu,1
ya jikanta,1
yaƙara,1
yaba su,1
yabaiyanashi,1
yabaka,1
yabaku,1
yabamu,1
yaban,1
yabasu,1
yabiya,1
yabiyani,1
yaci,1
yaci gaba,1
yacigaba,1
yadace,1
yadamu,-1
yadatar,1
yadaukaki,1
yadawo,1
yadubeni,1
yaduwa,1
yafadi,-1
yafeman,1
yafemiki,1
yafemu,1
yafika,1
yafisu,1
yafiyan,1
yagafartamasa,1
yahuta,1
yaimiki,1
yaisa,1
yaji ƙanku,1
yaji kansa,1
yaji qanshi,1
yajikanka,1
yajikanshii,1
yajikansu,1
yajin aiki,-1
yajiqansu,1
yakai,1
yakamuda,-1
yakar,-1
yakaramai,1
yakarbi,1
yakare,1
yakaresu,1
yakaro,1
yakasa,-1
yakawomana,1
yakawomuna,1
yakeson,1
yakikaye,1
yakiyaye,1
yakoma,-1
yakora,-1
yakyauta,1
yakyautata,1
yalalace,-1
yamaida,1
yamiki,1
yamuna,1
yamutu,-1
yan caca,-1
yan daba,-1
yan duniya,-1
yan gatan,1
yan iska,-1
yan iskan,-1
yan iskane,-1
yan ruwa,-1
yan taadda,-1
yan tasha,-1
yan uwanki,1
yana ruwa,-1
yanaji,1
yanaso,1
yanason,1
yanayin,1
yanci,1
yanka,-1
yankawa,-1
yantaada,-1
yantasha,-1
yapara,1
yapi,1
yaqara,1
yaqarama,1
yaqare,-1
yar iskace,-1
yaraina,-1
yarainamu,-1
yarasa,-1
yardan,1
yarike,1
yarikitamana,-1
yarjejeniyar,1
yarufa,1
yasada,1
yasadamu,1
yasaka,1
yasakawa,1
yasaki,1
yasanta,1
yasaya,1
yashiga uku,-1
yashirye,1
yassare,1
yatabbatar,1
yataimaka,1
yataimake,1
yataimaki,1
yataimako,1
yataya,1
yatayaka,1
yatemaka,1
yatemaki,1
yatsani,-1
yatsare,1
yatsaremu,1
yatsari,1
yatsayar,1
yatsine,-1
yatsinewa,-1
yatsorata,-1
yaturomin,1
yaudara,-1
yaudarar,-1
yaudaremu,-1
yaudari,-1
yawadaran,-1
yawadatamu,1
yawon barbada,-1
yawon tsiya‍️,-1
yawwa,1
yaxo,1
yayafe,1
yayafemana,1
yayan iska,-1
yayarda,1
yayaye,1
yayemana,1
yayewa,1
yayi,1
yayii,1
yayikyau,1
yayimana,1
yazageshi,-1
ybshi,1
yen iskane,-1
yimusu,1
yin ki,1
yinki️,1
yinmu,1
yiyuwa,1
yunwarmu,-1
yuwuwa,1
záɓeka,1
zaba,1
zabar,1
zabeshi,1
zabga,-1
zabgegen,-1
zaɓan,1
zafi,-1
zafin,-1
zafine,-1
zaftaran,-1
zaga,-1
zage,-1
zage zage,-1
zagemu,-1
zageni‍️,-1
zagi,-1
zagii,-1
zagin,-1
zaginki,-1
zaginta,-1
zagon kasa,-1
zagu,-1
zaifito,1
zaije,1
zaiyi,1
zakama,1
zakayi,1
zakizo,1
zakuci,1
zalince,-1
zalinci,-1
zalincinku,-1
zalunce,-1
zalunci,-1
zaluncin,-1
zaluntar,-1
zaman lafia,1
zaman lafiya,1
zaman lpy,1
zaman makoki,-1
zamufito,1
zamukai,1
zanbaki,1
zanga zanga,-1
zangazanga,-1
zangazangar,-1
zaqi,1
zaqin,1
zarata,1
zarce,1
zarewa,-1
zartar,1
zasuji,1
zasuyi,1
zataci,1
zazzafan,1
zigata,-1
zolaya,-1
zubar,-1
zubbace zubbace,-1
zulumi,-1
zunubai,-1
zunuban,-1
zunubansa,-1
zuqi ta malle,-1
zuria,1
zuwa,1
